"x","y"
-5.95398,6.99844e-13
-5.84493,8.44687e-13
-5.63264,1.16325e-12
-5.23071,1.88816e-12
-4.46971,3.76138e-12
-3.06949,1.05189e-11
-1.47292,3.82718e-11
0.123652,1.20184e-10
1.72022,2.29566e-10
3.31679,3.69091e-10
4.91336,5.58543e-10
6.50993,8.20246e-10
8.1065,1.17938e-09
9.70307,1.66792e-09
11.2996,2.32869e-09
12.8962,3.21743e-09
14.4928,4.39974e-09
16.0894,5.96078e-09
17.6859,7.99964e-09
19.2825,1.06485e-08
20.8791,1.40451e-08
22.4756,1.83726e-08
24.0722,2.38508e-08
25.6688,3.07228e-08
27.2653,3.92643e-08
28.8619,4.984e-08
30.4585,6.28387e-08
32.0551,7.86489e-08
33.6516,9.77954e-08
35.2482,1.20813e-07
36.8448,1.48147e-07
38.4413,1.8045e-07
40.0379,2.1833e-07
41.6345,2.62519e-07
43.231,3.13688e-07
44.8276,3.72491e-07
46.4242,4.39722e-07
48.0208,5.15874e-07
49.6173,6.01436e-07
50.01,6.24069e-07

