"x","y"
-5.95398,7.34662e-14
-5.84493,8.27677e-14
-5.63264,1.05589e-13
-5.23071,1.78316e-13
-4.46971,6.8564e-13
-3.06949,4.49938e-12
-1.47292,1.41775e-11
0.123652,4.28519e-11
1.72022,1.7174e-10
3.31679,4.88077e-10
4.91336,9.62684e-10
6.50993,1.64782e-09
8.1065,2.63461e-09
9.70307,3.98904e-09
11.2996,5.74778e-09
12.8962,7.99557e-09
14.4928,1.08632e-08
16.0894,1.45289e-08
17.6859,1.91936e-08
19.2825,2.51017e-08
20.8791,3.25245e-08
22.4756,4.18013e-08
24.0722,5.33059e-08
25.6688,6.74626e-08
27.2653,8.4771e-08
28.8619,1.05652e-07
30.4585,1.30696e-07
32.0551,1.60401e-07
33.6516,1.95365e-07
35.2482,2.36102e-07
36.8448,2.83281e-07
38.4413,3.37435e-07
40.0379,3.9914e-07
41.6345,4.6909e-07
43.231,5.47604e-07
44.8276,6.35238e-07
46.4242,7.32425e-07
48.0208,8.39554e-07
49.6173,9.57013e-07
50.01,9.87349e-07

