"x","y"
-5.95398,1.10224e-08
-5.84493,1.14732e-08
-5.63264,1.23962e-08
-5.21938,1.43772e-08
-4.41492,1.90318e-08
-2.84888,3.20781e-08
-1.25231,5.3475e-08
0.344258,8.75818e-08
1.94083,1.39151e-07
3.5374,2.10189e-07
5.13397,2.99163e-07
6.73054,4.03394e-07
8.32711,5.20609e-07
9.92368,6.49451e-07
11.5202,7.88766e-07
13.1168,9.37749e-07
14.7134,1.09561e-06
16.31,1.2616e-06
17.9065,1.43497e-06
19.5031,1.61505e-06
21.0997,1.80121e-06
22.6962,1.99287e-06
24.2928,2.18944e-06
25.8894,2.39045e-06
27.4859,2.59544e-06
29.0825,2.80404e-06
30.6791,3.01583e-06
32.2757,3.23058e-06
33.8722,3.44788e-06
35.4688,3.6675e-06
37.0654,3.88938e-06
38.6619,4.11294e-06
40.2585,4.33832e-06
41.8551,4.56516e-06
43.4516,4.79334e-06
45.0482,5.02277e-06
46.6448,5.25335e-06
48.2414,5.48502e-06
49.8379,5.71763e-06
50.01,5.74274e-06

