"x","y"
-5.95398,6.13131e-09
-5.84493,6.49405e-09
-5.63264,7.25241e-09
-5.21938,8.94404e-09
-4.41492,1.32022e-08
-2.89179,2.61045e-08
-1.29522,4.99273e-08
0.301353,8.87552e-08
1.89792,1.46237e-07
3.49449,2.25141e-07
5.09106,3.27027e-07
6.68763,4.51591e-07
8.2842,5.96761e-07
9.88077,7.59515e-07
11.4773,9.3674e-07
13.0739,1.12573e-06
14.6705,1.32432e-06
16.2671,1.53084e-06
17.8636,1.74408e-06
19.4602,1.96301e-06
21.0568,2.18697e-06
22.6533,2.41522e-06
24.2499,2.64748e-06
25.8465,2.88324e-06
27.443,3.12218e-06
29.0396,3.36401e-06
30.6362,3.60848e-06
32.2328,3.85533e-06
33.8293,4.10439e-06
35.4259,4.35546e-06
37.0225,4.60842e-06
38.619,4.86308e-06
40.2156,5.11933e-06
41.8122,5.377e-06
43.4087,5.63608e-06
45.0053,5.89641e-06
46.6019,6.1579e-06
48.1985,6.42046e-06
49.795,6.68404e-06
50.01,6.7196e-06

