"x","y"
49.954,7.4748e-05
49.8449,7.45694e-05
49.6268,7.4212e-05
49.1906,7.34975e-05
48.3415,7.21081e-05
46.7449,6.95005e-05
45.1483,6.68997e-05
43.5518,6.43064e-05
41.9552,6.1721e-05
40.3586,5.91441e-05
38.762,5.65767e-05
37.1655,5.40194e-05
35.5689,5.14731e-05
33.9723,4.89389e-05
32.3758,4.64184e-05
30.7792,4.39117e-05
29.1826,4.14205e-05
27.5861,3.89465e-05
25.9895,3.64915e-05
24.3929,3.40571e-05
22.7963,3.16456e-05
21.1998,2.92595e-05
19.6032,2.6902e-05
18.0066,2.45765e-05
16.4101,2.22875e-05
14.8135,2.004e-05
13.2169,1.784e-05
11.6204,1.56953e-05
10.0238,1.36153e-05
8.42721,1.16111e-05
6.83064,9.69672e-06
5.23407,7.88879e-06
3.6375,6.20698e-06
2.04093,4.67598e-06
0.44436,3.32578e-06
-1.15221,2.19278e-06
-2.74878,1.3133e-06
-4.34535,6.98641e-07
-5.94192,3.14531e-07
-6.01,3.02445e-07

