"x","y"
49.954,1.01911e-06
49.8479,1.00173e-06
49.6414,9.68651e-07
49.2395,9.07085e-07
48.4571,7.97352e-07
46.934,6.18036e-07
45.3374,4.70957e-07
43.7408,3.57202e-07
42.1442,2.69407e-07
40.5477,2.01751e-07
38.9511,1.49785e-07
37.3545,1.10045e-07
35.758,7.98067e-08
34.1614,5.69613e-08
32.5648,3.99185e-08
30.9683,2.74515e-08
29.3717,1.85335e-08
27.7751,1.23009e-08
26.1785,8.04232e-09
24.582,5.19815e-09
22.9854,3.34234e-09
21.3888,2.14836e-09
19.7923,1.37604e-09
18.1957,8.72009e-10
16.5991,5.40773e-10
15.0026,3.24816e-10
13.406,1.85895e-10
11.8094,9.97167e-11
10.2128,5.00344e-11
8.61627,2.4754e-11
7.0197,1.19769e-11
5.42313,5.02679e-12
3.82656,1.06167e-12
2.22999,1.85183e-13
0.633423,3.5169e-14
-0.963147,7.55412e-16
-2.55972,4.16815e-17
-4.15629,8.87402e-20
-5.75286,-2.74466e-22
-6.01,1.38394e-23

