"x","y"
49.954,8.23725e-05
49.8449,8.21442e-05
49.6268,8.16877e-05
49.1906,8.07756e-05
48.3415,7.90035e-05
46.7449,7.56849e-05
45.1483,7.23845e-05
43.5518,6.91033e-05
41.9552,6.58433e-05
40.3586,6.26061e-05
38.762,5.93938e-05
37.1655,5.62083e-05
35.5689,5.30518e-05
33.9723,4.99269e-05
32.3758,4.68365e-05
30.7792,4.37831e-05
29.1826,4.07702e-05
27.5861,3.78011e-05
25.9895,3.48802e-05
24.3929,3.20118e-05
22.7963,2.92013e-05
21.1998,2.64546e-05
19.6032,2.37787e-05
18.0066,2.11819e-05
16.4101,1.86742e-05
14.8135,1.62679e-05
13.2169,1.39772e-05
11.6204,1.18202e-05
10.0238,9.81805e-06
8.42721,7.99405e-06
6.83064,6.37186e-06
5.23407,4.97059e-06
3.6375,3.79902e-06
2.04093,2.85109e-06
0.44436,2.10586e-06
-1.15221,1.53256e-06
-2.74878,1.09764e-06
-4.34535,7.70229e-07
-5.94192,5.24923e-07
-6.01,5.15974e-07

