"x","y"
-5.95398,3.67769e-10
-5.84493,3.78318e-10
-5.63264,3.99536e-10
-5.21938,4.43929e-10
-4.41492,5.43155e-10
-2.89179,7.87182e-10
-1.29522,1.14529e-09
0.301353,1.64407e-09
1.89792,2.32965e-09
3.49449,3.25934e-09
5.09106,4.50785e-09
6.68763,6.16475e-09
8.2842,8.34058e-09
9.88077,1.11857e-08
11.4773,1.48749e-08
13.0739,1.96322e-08
14.6705,2.56961e-08
16.2671,3.34315e-08
17.8636,4.31951e-08
19.4602,5.53966e-08
21.0568,7.05429e-08
22.6533,8.92235e-08
24.2499,1.12128e-07
25.8465,1.39967e-07
27.443,1.73568e-07
29.0396,2.13852e-07
30.6362,2.6176e-07
32.2328,3.18241e-07
33.8293,3.84529e-07
35.4259,4.61376e-07
37.0225,5.49723e-07
38.619,6.50986e-07
40.2156,7.6577e-07
41.8122,8.94746e-07
43.4087,1.03842e-06
45.0053,1.19709e-06
46.6019,1.37077e-06
48.1985,1.55926e-06
49.795,1.7622e-06
50.01,1.79058e-06

