"x","y"
49.954,1.37954e-05
49.8479,1.3727e-05
49.6358,1.35906e-05
49.2228,1.33254e-05
48.419,1.28121e-05
46.8541,1.18253e-05
45.2575,1.08357e-05
43.661,9.86626e-06
42.0644,8.91867e-06
40.4678,7.99525e-06
38.8713,7.10007e-06
37.2747,6.23794e-06
35.6781,5.41356e-06
34.0816,4.63165e-06
32.485,3.89861e-06
30.8884,3.22203e-06
29.2918,2.61114e-06
27.6953,2.0743e-06
26.0987,1.61494e-06
24.5021,1.23257e-06
22.9056,9.23609e-07
21.309,6.81096e-07
19.7124,4.95603e-07
18.1159,3.57133e-07
16.5193,2.55662e-07
14.9227,1.81859e-07
13.3261,1.28423e-07
11.7296,8.99439e-08
10.133,6.23664e-08
8.53644,4.27016e-08
6.93987,2.87613e-08
5.3433,1.89431e-08
3.74673,1.21247e-08
2.15016,7.5335e-09
0.553588,4.59438e-09
-1.04298,2.76491e-09
-2.63955,1.63693e-09
-4.23612,9.4566e-10
-5.83269,5.2884e-10
-6.01,4.94646e-10

