"x","y"
49.954,7.95346e-06
49.8479,7.8755e-06
49.6414,7.72461e-06
49.2395,7.43423e-06
48.4571,6.88235e-06
46.934,5.86041e-06
45.3374,4.87128e-06
43.7408,3.977e-06
42.1442,3.18795e-06
40.5477,2.51001e-06
38.9511,1.94229e-06
37.3545,1.47927e-06
35.758,1.11173e-06
34.1614,8.27046e-07
32.5648,6.10166e-07
30.9683,4.46997e-07
29.3717,3.255e-07
27.7751,2.35651e-07
26.1785,1.69426e-07
24.582,1.20719e-07
22.9854,8.50494e-08
21.3888,5.90703e-08
19.7923,4.03234e-08
18.1957,2.69955e-08
16.5991,1.77031e-08
15.0026,1.13544e-08
13.406,7.11556e-09
11.8094,4.35793e-09
10.2128,2.61374e-09
8.61627,1.53782e-09
7.0197,8.88787e-10
5.42313,5.02134e-10
3.82656,2.75116e-10
2.22999,1.44062e-10
0.633423,7.05346e-11
-0.963147,3.11975e-11
-2.55972,1.19946e-11
-4.15629,3.89159e-12
-5.75286,6.33359e-13
-6.01,3.74191e-13

