"x","y"
49.954,6.41002e-05
49.8449,6.39493e-05
49.6268,6.36477e-05
49.1906,6.30448e-05
48.3415,6.18727e-05
46.7449,5.96741e-05
45.1483,5.74827e-05
43.5518,5.5299e-05
41.9552,5.31234e-05
40.3586,5.09563e-05
38.762,4.87985e-05
37.1655,4.66501e-05
35.5689,4.4512e-05
33.9723,4.23846e-05
32.3758,4.02686e-05
30.7792,3.81645e-05
29.1826,3.6073e-05
27.5861,3.39949e-05
25.9895,3.19309e-05
24.3929,2.98817e-05
22.7963,2.78483e-05
21.1998,2.58315e-05
19.6032,2.38325e-05
18.0066,2.18524e-05
16.4101,1.98928e-05
14.8135,1.79551e-05
13.2169,1.60418e-05
11.6204,1.41552e-05
10.0238,1.22992e-05
8.42721,1.04786e-05
6.83064,8.70097e-06
5.23407,6.97726e-06
3.6375,5.3254e-06
2.04093,3.77594e-06
0.44436,2.38482e-06
-1.15221,1.25872e-06
-2.74878,5.50631e-07
-4.34535,2.45632e-07
-5.94192,1.28315e-07
-6.01,1.25174e-07

