"x","y"
49.954,3.30917e-05
49.8479,3.29548e-05
49.6358,3.26814e-05
49.2228,3.21504e-05
48.419,3.1122e-05
46.8541,2.91401e-05
45.2575,2.71477e-05
43.661,2.51876e-05
42.0644,2.32635e-05
40.4678,2.13805e-05
38.8713,1.95414e-05
37.2747,1.7755e-05
35.6781,1.60214e-05
34.0816,1.4344e-05
32.485,1.27279e-05
30.8884,1.11809e-05
29.2918,9.70971e-06
27.6953,8.32229e-06
26.0987,7.0254e-06
24.5021,5.82932e-06
22.9056,4.74086e-06
21.309,3.76719e-06
19.7124,2.91652e-06
18.1159,2.19397e-06
16.5193,1.59925e-06
14.9227,1.12603e-06
13.3261,7.63453e-07
11.7296,4.97329e-07
10.133,3.10906e-07
8.53644,1.86607e-07
6.93987,1.07581e-07
5.3433,5.99032e-08
3.74673,3.24034e-08
2.15016,1.69396e-08
0.553588,8.5303e-09
-1.04298,4.10056e-09
-2.63955,1.89308e-09
-4.23612,8.40912e-10
-5.83269,3.56808e-10
-6.01,3.23773e-10

