"x","y"
-5.95398,1.72579e-08
-5.84493,1.81864e-08
-5.63264,2.01084e-08
-5.21938,2.43209e-08
-4.41492,3.46151e-08
-2.89179,6.42115e-08
-1.29522,1.1475e-07
0.301353,1.90609e-07
1.89792,2.95308e-07
3.49449,4.30489e-07
5.09106,5.95832e-07
6.68763,7.89466e-07
8.2842,1.00884e-06
9.88077,1.25128e-06
11.4773,1.51436e-06
13.0739,1.79594e-06
14.6705,2.09395e-06
16.2671,2.40649e-06
17.8636,2.73173e-06
19.4602,3.06814e-06
21.0568,3.41424e-06
22.6533,3.7686e-06
24.2499,4.13006e-06
25.8465,4.49761e-06
27.443,4.87032e-06
29.0396,5.24759e-06
30.6362,5.62839e-06
32.2328,6.01247e-06
33.8293,6.39948e-06
35.4259,6.78842e-06
37.0225,7.17958e-06
38.619,7.57228e-06
40.2156,7.96644e-06
41.8122,8.36185e-06
43.4087,8.75839e-06
45.0053,9.15604e-06
46.6019,9.55461e-06
48.1985,9.95389e-06
49.795,1.03539e-05
50.01,1.04078e-05

