"x","y"
-5.95398,4.24177e-10
-5.84194,4.41842e-10
-5.62384,4.78148e-10
-5.19926,5.5671e-10
-4.37275,7.44558e-10
-2.77618,1.28459e-09
-1.17961,2.18764e-09
0.416961,3.72939e-09
2.01353,6.46429e-09
3.6101,1.14695e-08
5.20667,2.04297e-08
6.80324,3.47565e-08
8.39981,5.41833e-08
9.99638,7.72736e-08
11.593,1.02764e-07
13.1895,1.29882e-07
14.7861,1.58192e-07
16.3827,1.87432e-07
17.9792,2.17434e-07
19.5758,2.48088e-07
21.1724,2.79314e-07
22.7689,3.11048e-07
24.3655,3.4324e-07
25.9621,3.7585e-07
27.5587,4.0884e-07
29.1552,4.4218e-07
30.7518,4.75844e-07
32.3484,5.09803e-07
33.9449,5.44039e-07
35.5415,5.78533e-07
37.1381,6.13264e-07
38.7346,6.48214e-07
40.3312,6.83367e-07
41.9278,7.18708e-07
43.5244,7.54225e-07
45.1209,7.89899e-07
46.7175,8.25728e-07
48.3141,8.61691e-07
49.9106,8.97784e-07
50.01,9.00034e-07

