"x","y"
-5.95398,9.18835e-11
-5.84493,9.57323e-11
-5.63264,1.03613e-10
-5.21938,1.20513e-10
-4.41492,1.60153e-10
-2.84888,2.71306e-10
-1.25231,4.59713e-10
0.344258,7.99898e-10
1.94083,1.49701e-09
3.5374,3.08173e-09
5.13397,6.06857e-09
6.73054,1.04079e-08
8.32711,1.63704e-08
9.92368,2.45184e-08
11.5202,3.57059e-08
13.1168,5.10272e-08
14.7134,7.19209e-08
16.31,1.00215e-07
17.9065,1.38079e-07
19.5031,1.88121e-07
21.0997,2.53243e-07
22.6962,3.36507e-07
24.2928,4.41103e-07
25.8894,5.6942e-07
27.4859,7.23941e-07
29.0825,9.05858e-07
30.6791,1.11515e-06
32.2757,1.35113e-06
33.8722,1.61247e-06
35.4688,1.89651e-06
37.0654,2.20021e-06
38.6619,2.51918e-06
40.2585,2.85049e-06
41.8551,3.18989e-06
43.4516,3.53581e-06
45.0482,3.88393e-06
46.6448,4.23285e-06
48.2414,4.58086e-06
49.8379,4.9269e-06
50.01,4.96404e-06

