"x","y"
-5.95398,6.61383e-10
-5.84493,6.85549e-10
-5.63264,7.34591e-10
-5.21938,8.3814e-10
-4.41492,1.07457e-09
-2.84888,1.70996e-09
-1.25231,2.73153e-09
0.344258,4.43971e-09
1.94083,7.44436e-09
3.5374,1.27201e-08
5.13397,2.12063e-08
6.73054,3.32267e-08
8.32711,4.85469e-08
9.92368,6.67424e-08
11.5202,8.74006e-08
13.1168,1.10167e-07
14.7134,1.3475e-07
16.31,1.60902e-07
17.9065,1.88413e-07
19.5031,2.17104e-07
21.0997,2.46817e-07
22.6962,2.77421e-07
24.2928,3.08808e-07
25.8894,3.40858e-07
27.4859,3.73494e-07
29.0825,4.06646e-07
30.6791,4.40245e-07
32.2757,4.74225e-07
33.8722,5.08543e-07
35.4688,5.43158e-07
37.0654,5.78031e-07
38.6619,6.13139e-07
40.2585,6.48443e-07
41.8551,6.83918e-07
43.4516,7.1955e-07
45.0482,7.55316e-07
46.6448,7.91202e-07
48.2414,8.27195e-07
49.8379,8.63283e-07
50.01,8.67176e-07

