"x","y"
-5.95398,4.27728e-09
-5.84493,4.97959e-09
-5.63264,6.60847e-09
-5.21938,1.08693e-08
-4.43696,2.35884e-08
-2.95556,7.14133e-08
-1.35899,1.70069e-07
0.237583,3.20763e-07
1.83415,5.14908e-07
3.43072,7.39445e-07
5.02729,9.83843e-07
6.62386,1.24142e-06
8.22043,1.50817e-06
9.817,1.78166e-06
11.4136,2.06032e-06
13.0101,2.34312e-06
14.6067,2.6293e-06
16.2033,2.91834e-06
17.7999,3.20983e-06
19.3964,3.50342e-06
20.993,3.79885e-06
22.5896,4.09592e-06
24.1861,4.39443e-06
25.7827,4.69423e-06
27.3793,4.99518e-06
28.9758,5.29717e-06
30.5724,5.60008e-06
32.169,5.90382e-06
33.7656,6.2083e-06
35.3621,6.51345e-06
36.9587,6.81919e-06
38.5553,7.1255e-06
40.1518,7.43231e-06
41.7484,7.73957e-06
43.345,8.04724e-06
44.9415,8.35528e-06
46.5381,8.66367e-06
48.1347,8.97236e-06
49.7313,9.28133e-06
50.01,9.3353e-06

