"x","y"
-5.95398,1.51635e-11
-5.84493,1.63227e-11
-5.63264,1.88092e-11
-5.21938,2.47233e-11
-4.41492,4.25597e-11
-2.89179,1.31689e-10
-1.29522,3.72085e-10
0.301353,7.63176e-10
1.89792,1.33357e-09
3.49449,2.17526e-09
5.09106,3.44456e-09
6.68763,5.35533e-09
8.2842,8.12525e-09
9.88077,1.19281e-08
11.4773,1.69387e-08
13.0739,2.34015e-08
14.6705,3.1677e-08
16.2671,4.22416e-08
17.8636,5.57044e-08
19.4602,7.284e-08
21.0568,9.45706e-08
22.6533,1.21905e-07
24.2499,1.56005e-07
25.8465,1.97996e-07
27.443,2.49055e-07
29.0396,3.10406e-07
30.6362,3.83251e-07
32.2328,4.68858e-07
33.8293,5.68463e-07
35.4259,6.83341e-07
37.0225,8.1492e-07
38.619,9.63893e-07
40.2156,1.13157e-06
41.8122,1.3185e-06
43.4087,1.52528e-06
45.0053,1.75213e-06
46.6019,1.99971e-06
48.1985,2.26705e-06
49.795,2.55352e-06
50.01,2.5935e-06

