"x","y"
-5.95398,3.87313e-11
-5.84493,4.14381e-11
-5.63264,4.72945e-11
-5.21938,6.11674e-11
-4.41492,9.87229e-11
-2.89179,2.09518e-10
-1.29522,3.85898e-10
0.301353,6.46385e-10
1.89792,1.0372e-09
3.49449,1.6382e-09
5.09106,2.57704e-09
6.68763,4.03415e-09
8.2842,6.22728e-09
9.88077,9.39134e-09
11.4773,1.37793e-08
13.0739,1.96808e-08
14.6705,2.74503e-08
16.2671,3.75434e-08
17.8636,5.05597e-08
19.4602,6.72779e-08
21.0568,8.86675e-08
22.6533,1.15854e-07
24.2499,1.50002e-07
25.8465,1.92138e-07
27.443,2.42954e-07
29.0396,3.02715e-07
30.6362,3.71286e-07
32.2328,4.48235e-07
33.8293,5.32983e-07
35.4259,6.24893e-07
37.0225,7.23325e-07
38.619,8.27675e-07
40.2156,9.37381e-07
41.8122,1.05194e-06
43.4087,1.17088e-06
45.0053,1.29377e-06
46.6019,1.42024e-06
48.1985,1.54993e-06
49.795,1.68253e-06
50.01,1.70059e-06

