"x","y"
-5.95398,4.08769e-17
-5.84493,5.83637e-17
-5.63264,1.13263e-16
-5.23071,4.98962e-16
-4.49115,9.94382e-15
-3.16981,9.68715e-14
-1.57324,1.7129e-12
0.0233301,7.9668e-12
1.6199,2.83433e-11
3.21647,1.03641e-10
4.81304,2.75012e-10
6.40961,5.83618e-10
8.00618,1.13944e-09
9.60275,2.14571e-09
11.1993,3.84134e-09
12.7959,6.4333e-09
14.3925,1.01905e-08
15.989,1.55157e-08
17.5856,2.29298e-08
19.1822,3.30494e-08
20.7787,4.65577e-08
22.3753,6.41986e-08
23.9719,8.67822e-08
25.5685,1.15188e-07
27.165,1.50295e-07
28.7616,1.92972e-07
30.3582,2.44017e-07
31.9547,3.04056e-07
33.5513,3.73602e-07
35.1479,4.53078e-07
36.7444,5.42318e-07
38.341,6.41296e-07
39.9376,7.49552e-07
41.5342,8.66688e-07
43.1307,9.91565e-07
44.7273,1.12348e-06
46.3239,1.26152e-06
47.9204,1.40421e-06
49.517,1.55117e-06
50.01,1.59721e-06

