"x","y"
49.954,1.8156e-05
49.8479,1.80064e-05
49.6358,1.77107e-05
49.2228,1.71375e-05
48.419,1.6045e-05
46.8541,1.40124e-05
45.2575,1.20703e-05
43.661,1.02729e-05
42.0644,8.62627e-06
40.4678,7.1376e-06
38.8713,5.81476e-06
37.2747,4.66416e-06
35.6781,3.68515e-06
34.0816,2.8713e-06
32.485,2.20964e-06
30.8884,1.68166e-06
29.2918,1.26762e-06
27.6953,9.47025e-07
26.0987,7.01105e-07
24.5021,5.14129e-07
22.9056,3.73227e-07
21.309,2.68007e-07
19.7124,1.90147e-07
18.1159,1.33099e-07
16.5193,9.18544e-08
14.9227,6.24625e-08
13.3261,4.17886e-08
11.7296,2.74667e-08
10.133,1.77405e-08
8.53644,1.12822e-08
6.93987,7.08204e-09
5.3433,4.39375e-09
3.74673,2.69176e-09
2.15016,1.61968e-09
0.553588,9.49848e-10
-1.04298,5.39091e-10
-2.63955,2.93676e-10
-4.23612,1.52754e-10
-5.83269,7.58521e-11
-6.01,6.99988e-11

