"x","y"
-5.95398,2.02398e-08
-5.84493,2.17348e-08
-5.63264,2.48255e-08
-5.21938,3.15623e-08
-4.43696,4.72277e-08
-2.95556,9.00863e-08
-1.35899,1.63253e-07
0.237583,2.73571e-07
1.83415,4.22775e-07
3.43072,6.03174e-07
5.02729,8.05061e-07
6.62386,1.02159e-06
8.22043,1.24903e-06
9.817,1.48525e-06
11.4136,1.72888e-06
13.0101,1.97921e-06
14.6067,2.23567e-06
16.2033,2.49743e-06
17.7999,2.76415e-06
19.3964,3.03531e-06
20.993,3.31044e-06
22.5896,3.58914e-06
24.1861,3.871e-06
25.7827,4.1558e-06
27.3793,4.44318e-06
28.9758,4.73285e-06
30.5724,5.02468e-06
32.169,5.31843e-06
33.7656,5.61392e-06
35.3621,5.91105e-06
36.9587,6.20964e-06
38.5553,6.50952e-06
40.1518,6.81063e-06
41.7484,7.11298e-06
43.345,7.41635e-06
44.9415,7.72062e-06
46.5381,8.02578e-06
48.1347,8.33176e-06
49.7313,8.63847e-06
50.01,8.6921e-06

