"x","y"
-5.95398,9.42431e-18
-5.84493,2.90715e-17
-5.63846,1.36425e-16
-5.25855,7.37796e-16
-4.60004,1.91187e-14
-3.38838,5.08995e-13
-1.79181,1.75673e-11
-0.195241,1.06533e-10
1.40133,5.94759e-10
2.9979,2.3455e-09
4.59447,5.94132e-09
6.19104,1.31157e-08
7.78761,2.6756e-08
9.38418,4.94877e-08
10.9807,8.33082e-08
12.5773,1.30722e-07
14.1739,1.95078e-07
15.7705,2.80045e-07
17.367,3.88774e-07
18.9636,5.23263e-07
20.5602,6.84118e-07
22.1567,8.70707e-07
23.7533,1.0815e-06
25.3499,1.31438e-06
26.9464,1.56709e-06
28.543,1.83718e-06
30.1396,2.12246e-06
31.7362,2.4208e-06
33.3327,2.73035e-06
34.9293,3.04948e-06
36.5259,3.37677e-06
38.1224,3.71102e-06
39.719,4.05117e-06
41.3156,4.39637e-06
42.9121,4.74592e-06
44.5087,5.09919e-06
46.1053,5.45564e-06
47.7019,5.81486e-06
49.2984,6.17646e-06
50.01,6.33833e-06

