"x","y"
49.954,5.79051e-05
49.8449,5.7745e-05
49.6268,5.74247e-05
49.1906,5.67843e-05
48.3415,5.55379e-05
46.7449,5.31962e-05
45.1483,5.0857e-05
43.5518,4.85205e-05
41.9552,4.61873e-05
40.3586,4.38578e-05
38.762,4.15329e-05
37.1655,3.92131e-05
35.5689,3.68998e-05
33.9723,3.45936e-05
32.3758,3.22962e-05
30.7792,3.00097e-05
29.1826,2.77358e-05
27.5861,2.54776e-05
25.9895,2.32384e-05
24.3929,2.10226e-05
22.7963,1.88356e-05
21.1998,1.66843e-05
19.6032,1.45779e-05
18.0066,1.25265e-05
16.4101,1.05448e-05
14.8135,8.6506e-06
13.2169,6.86716e-06
11.6204,5.22477e-06
10.0238,3.76353e-06
8.42721,2.53525e-06
6.83064,1.59332e-06
5.23407,9.53763e-07
3.6375,5.61996e-07
2.04093,3.29915e-07
0.44436,1.89497e-07
-1.15221,1.0234e-07
-2.74878,4.91178e-08
-4.34535,1.9654e-08
-5.94192,5.74133e-09
-6.01,5.37673e-09

