"x","y"
49.954,1.98881e-05
49.8449,1.98343e-05
49.6268,1.97266e-05
49.1906,1.95115e-05
48.3415,1.9093e-05
46.7449,1.83078e-05
45.1483,1.75246e-05
43.5518,1.67436e-05
41.9552,1.59653e-05
40.3586,1.51899e-05
38.762,1.44176e-05
37.1655,1.36491e-05
35.5689,1.28846e-05
33.9723,1.21248e-05
32.3758,1.137e-05
30.7792,1.06212e-05
29.1826,9.87899e-06
27.5861,9.14441e-06
25.9895,8.41841e-06
24.3929,7.70225e-06
22.7963,6.99738e-06
21.1998,6.30548e-06
19.6032,5.62853e-06
18.0066,4.96891e-06
16.4101,4.32945e-06
14.8135,3.71366e-06
13.2169,3.12584e-06
11.6204,2.57136e-06
10.0238,2.05695e-06
8.42721,1.59089e-06
6.83064,1.18275e-06
5.23407,8.4192e-07
3.6375,5.73959e-07
2.04093,3.76279e-07
0.44436,2.37602e-07
-1.15221,1.42964e-07
-2.74878,7.93543e-08
-4.34535,3.80836e-08
-5.94192,1.40497e-08
-6.01,1.33432e-08

