"x","y"
49.954,7.51361e-06
49.8449,7.4942e-06
49.6268,7.45539e-06
49.1906,7.37785e-06
48.3415,7.22712e-06
46.7449,6.94454e-06
45.1483,6.6631e-06
43.5518,6.38291e-06
41.9552,6.1041e-06
40.3586,5.82681e-06
38.762,5.5512e-06
37.1655,5.27742e-06
35.5689,5.00568e-06
33.9723,4.73614e-06
32.3758,4.46908e-06
30.7792,4.20474e-06
29.1826,3.9434e-06
27.5861,3.68538e-06
25.9895,3.43106e-06
24.3929,3.18085e-06
22.7963,2.93517e-06
21.1998,2.69455e-06
19.6032,2.45958e-06
18.0066,2.23083e-06
16.4101,2.00904e-06
14.8135,1.79497e-06
13.2169,1.58947e-06
11.6204,1.39345e-06
10.0238,1.20789e-06
8.42721,1.03379e-06
6.83064,8.72151e-07
5.23407,7.23948e-07
3.6375,5.90058e-07
2.04093,4.71193e-07
0.44436,3.6784e-07
-1.15221,2.80199e-07
-2.74878,2.08074e-07
-4.34535,1.50718e-07
-5.94192,1.06703e-07
-6.01,1.05093e-07

