"x","y"
49.954,3.20422e-05
49.8479,3.18739e-05
49.6358,3.15377e-05
49.2228,3.08851e-05
48.419,2.96219e-05
46.8541,2.71935e-05
45.2575,2.47623e-05
43.661,2.23858e-05
42.0644,2.00732e-05
40.4678,1.78322e-05
38.8713,1.56716e-05
37.2747,1.36024e-05
35.6781,1.16407e-05
34.0816,9.80067e-06
32.485,8.10162e-06
30.8884,6.56202e-06
29.2918,5.19886e-06
27.6953,4.02327e-06
26.0987,3.03924e-06
24.5021,2.24289e-06
22.9056,1.62023e-06
21.309,1.15053e-06
19.7124,8.05111e-07
18.1159,5.55551e-07
16.5193,3.77088e-07
14.9227,2.50404e-07
13.3261,1.61419e-07
11.7296,9.98755e-08
10.133,5.90873e-08
8.53644,3.4628e-08
6.93987,2.08183e-08
5.3433,1.27524e-08
3.74673,7.73861e-09
2.15016,4.47769e-09
0.553588,2.34423e-09
-1.04298,1.04669e-09
-2.63955,3.99798e-10
-4.23612,1.4927e-10
-5.83269,5.48412e-11
-6.01,4.8512e-11

