"x","y"
-5.95398,3.22556e-09
-5.84493,3.35051e-09
-5.63264,3.60297e-09
-5.21938,4.13047e-09
-4.41492,5.30262e-09
-2.89179,8.12436e-09
-1.29522,1.21368e-08
0.301353,1.75714e-08
1.89792,2.48741e-08
3.49449,3.45816e-08
5.09106,4.73026e-08
6.68763,6.36853e-08
8.2842,8.43571e-08
9.88077,1.0984e-07
11.4773,1.40462e-07
13.0739,1.76303e-07
14.6705,2.17219e-07
16.2671,2.62867e-07
17.8636,3.12852e-07
19.4602,3.66736e-07
21.0568,4.24095e-07
22.6533,4.84534e-07
24.2499,5.47716e-07
25.8465,6.13354e-07
27.443,6.8118e-07
29.0396,7.50972e-07
30.6362,8.22537e-07
32.2328,8.95709e-07
33.8293,9.70334e-07
35.4259,1.04628e-06
37.0225,1.12343e-06
38.619,1.20167e-06
40.2156,1.28092e-06
41.8122,1.3611e-06
43.4087,1.44213e-06
45.0053,1.52394e-06
46.6019,1.60646e-06
48.1985,1.68963e-06
49.795,1.77342e-06
50.01,1.78474e-06

