"x","y"
49.954,4.33538e-05
49.8479,4.31464e-05
49.6358,4.27323e-05
49.2228,4.19289e-05
48.419,4.0376e-05
46.8541,3.73983e-05
45.2575,3.44289e-05
43.661,3.15361e-05
42.0644,2.87255e-05
40.4678,2.60044e-05
38.8713,2.33799e-05
37.2747,2.08606e-05
35.6781,1.84567e-05
34.0816,1.61783e-05
32.485,1.40374e-05
30.8884,1.20456e-05
29.2918,1.02137e-05
27.6953,8.55462e-06
26.0987,7.07755e-06
24.5021,5.7872e-06
22.9056,4.68048e-06
21.309,3.74865e-06
19.7124,2.97671e-06
18.1159,2.34677e-06
16.5193,1.83881e-06
14.9227,1.43259e-06
13.3261,1.10904e-06
11.7296,8.51717e-07
10.133,6.4656e-07
8.53644,4.82814e-07
6.93987,3.52129e-07
5.3433,2.49962e-07
3.74673,1.74128e-07
2.15016,1.21079e-07
0.553588,8.51687e-08
-1.04298,6.08185e-08
-2.63955,4.40199e-08
-4.23612,3.21346e-08
-5.83269,2.35307e-08
-6.01,2.27294e-08

