"x","y"
49.954,3.01055e-05
49.8479,2.99437e-05
49.6358,2.96208e-05
49.2228,2.89946e-05
48.419,2.77857e-05
46.8541,2.54718e-05
45.2575,2.31729e-05
43.661,2.09418e-05
42.0644,1.87885e-05
40.4678,1.67201e-05
38.8713,1.4746e-05
37.2747,1.28769e-05
35.6781,1.11238e-05
34.0816,9.49874e-06
32.485,8.01284e-06
30.8884,6.67501e-06
29.2918,5.4912e-06
27.6953,4.46205e-06
26.0987,3.5824e-06
24.5021,2.84227e-06
22.9056,2.22716e-06
21.309,1.72288e-06
19.7124,1.31293e-06
18.1159,9.83129e-07
16.5193,7.21926e-07
14.9227,5.19416e-07
13.3261,3.67246e-07
11.7296,2.56718e-07
10.133,1.79528e-07
8.53644,1.26858e-07
6.93987,9.09327e-08
5.3433,6.59874e-08
3.74673,4.82505e-08
2.15016,3.53495e-08
0.553588,2.57956e-08
-1.04298,1.86325e-08
-2.63955,1.32246e-08
-4.23612,9.12683e-09
-5.83269,6.02283e-09
-6.01,5.72929e-09

