"x","y"
-5.95398,5.32779e-21
-5.84493,9.2369e-21
-5.63264,2.27538e-20
-5.23071,1.46138e-19
-4.46971,1.18387e-17
-3.15066,4.73165e-16
-1.55409,2.28214e-14
0.0424799,3.34924e-13
1.63905,2.8958e-12
3.23562,8.38952e-12
4.83219,1.94518e-11
6.42876,3.47453e-11
8.02533,5.62391e-11
9.6219,8.8037e-11
11.2185,1.35193e-10
12.815,2.04274e-10
14.4116,3.04509e-10
16.0082,4.48506e-10
17.6047,6.53847e-10
19.2013,9.44321e-10
20.7979,1.35219e-09
22.3945,1.92133e-09
23.991,2.70536e-09
25.5876,3.77531e-09
27.1842,5.22092e-09
28.7807,7.15546e-09
30.3773,9.71727e-09
31.9739,1.30909e-08
33.5704,1.74819e-08
35.167,2.31446e-08
36.7636,3.04229e-08
38.3602,3.96991e-08
39.9567,5.14365e-08
41.5533,6.61851e-08
43.1499,8.45143e-08
44.7464,1.07125e-07
46.343,1.34789e-07
47.9396,1.68357e-07
49.5361,2.0872e-07
50.01,2.22151e-07

