"x","y"
-5.95398,3.33599e-10
-5.84194,3.4017e-10
-5.61786,3.53651e-10
-5.18165,3.8122e-10
-4.3325,4.40395e-10
-2.73593,5.75418e-10
-1.13936,7.51879e-10
0.457213,9.89017e-10
2.05378,1.3198e-09
3.65035,1.80367e-09
5.24692,2.55316e-09
6.84349,3.78283e-09
8.44006,5.86632e-09
10.0366,9.30036e-09
11.6332,1.45448e-08
13.2298,2.19589e-08
14.8263,3.18151e-08
16.4229,4.42746e-08
18.0195,5.93932e-08
19.6161,7.71748e-08
21.2126,9.75783e-08
22.8092,1.20571e-07
24.4058,1.46058e-07
26.0023,1.73912e-07
27.5989,2.04027e-07
29.1955,2.36239e-07
30.792,2.70404e-07
32.3886,3.06363e-07
33.9852,3.43954e-07
35.5818,3.8304e-07
37.1783,4.2348e-07
38.7749,4.65157e-07
40.3715,5.07943e-07
41.968,5.51732e-07
43.5646,5.96433e-07
45.1612,6.41961e-07
46.7577,6.88239e-07
48.3543,7.35233e-07
49.9509,7.82827e-07
50.01,7.846e-07

