"x","y"
-5.95398,1.06949e-20
-5.84493,-1.14568e-20
-5.63264,-1.01753e-19
-5.21938,9.35167e-21
-4.43696,1.75726e-15
-3.08075,7.01524e-11
-1.48418,5.44849e-09
0.112395,3.63918e-08
1.70896,1.10724e-07
3.30553,2.31621e-07
4.9021,3.87536e-07
6.49867,5.69173e-07
8.09524,7.70163e-07
9.69181,9.86144e-07
11.2884,1.2144e-06
12.885,1.45288e-06
14.4815,1.70021e-06
16.0781,1.95555e-06
17.6747,2.21789e-06
19.2712,2.48668e-06
20.8678,2.76126e-06
22.4644,3.04096e-06
24.0609,3.32531e-06
25.6575,3.61387e-06
27.2541,3.90609e-06
28.8507,4.20175e-06
30.4472,4.50046e-06
32.0438,4.80189e-06
33.6404,5.10579e-06
35.2369,5.41191e-06
36.8335,5.72003e-06
38.4301,6.02997e-06
40.0266,6.34174e-06
41.6232,6.6549e-06
43.2198,6.96949e-06
44.8164,7.28545e-06
46.4129,7.60253e-06
48.0095,7.92069e-06
49.6061,8.23982e-06
50.01,8.32069e-06

