"x","y"
-5.95398,8.15547e-10
-5.84194,8.35292e-10
-5.62384,8.75162e-10
-5.19926,9.58598e-10
-4.37275,1.14636e-09
-2.77618,1.63493e-09
-1.17961,2.36999e-09
0.416961,3.46699e-09
2.01353,4.99413e-09
3.6101,6.96734e-09
5.20667,9.45466e-09
6.80324,1.25895e-08
8.39981,1.65492e-08
9.99638,2.15471e-08
11.593,2.78362e-08
13.1895,3.57188e-08
14.7861,4.5517e-08
16.3827,5.76399e-08
17.9792,7.25018e-08
19.5758,9.06037e-08
21.1724,1.12405e-07
22.7689,1.38527e-07
24.3655,1.69387e-07
25.9621,2.05341e-07
27.5587,2.46614e-07
29.1552,2.93192e-07
30.7518,3.44649e-07
32.3484,4.00646e-07
33.9449,4.60615e-07
35.5415,5.2371e-07
37.1381,5.89275e-07
38.7346,6.56566e-07
40.3312,7.24867e-07
41.9278,7.9355e-07
43.5244,8.62087e-07
45.1209,9.30078e-07
46.7175,9.9727e-07
48.3141,1.06347e-06
49.9106,1.12859e-06
50.01,1.13261e-06

