"x","y"
-5.95398,1.03539e-10
-5.84493,1.07456e-10
-5.63264,1.15423e-10
-5.21938,1.32457e-10
-4.43696,1.71068e-10
-2.95556,2.72356e-10
-1.35899,4.39028e-10
0.237583,6.91194e-10
1.83415,1.06569e-09
3.43072,1.6122e-09
5.02729,2.39595e-09
6.62386,3.50209e-09
8.22043,5.04294e-09
9.817,7.1512e-09
11.4136,9.99117e-09
13.0101,1.37668e-08
14.6067,1.87103e-08
16.2033,2.51435e-08
17.7999,3.34187e-08
19.3964,4.38949e-08
20.993,5.70024e-08
22.5896,7.32218e-08
24.1861,9.30596e-08
25.7827,1.17068e-07
27.3793,1.45792e-07
28.9758,1.79834e-07
30.5724,2.19673e-07
32.169,2.65769e-07
33.7656,3.18524e-07
35.3621,3.78429e-07
36.9587,4.45419e-07
38.5553,5.19741e-07
40.1518,6.01477e-07
41.7484,6.90414e-07
43.345,7.86341e-07
44.9415,8.88996e-07
46.5381,9.97974e-07
48.1347,1.11282e-06
49.7313,1.23307e-06
50.01,1.25458e-06

