1.003455757847470986e+00 4.500006569869668738e+00 3.293954125191889408e+18 3.000314590463820312e+12 2.000298823729211237e-02 2.000631013555013993e-02 1.007052794414957773e+19 5.001834595313371656e-02
3.499738527210675443e+01 4.999941592869044271e+00 1.499963043813631590e+20 2.999696644452426172e+13 1.999998101342858325e-01 1.999980735892549766e-01 5.999773494880407388e+20 2.999919100837936670e-01
