"x","y"
49.954,6.84119e-06
49.8449,6.82294e-06
49.6268,6.78645e-06
49.1906,6.7135e-06
48.3415,6.5715e-06
46.7449,6.30474e-06
45.1483,6.03823e-06
43.5518,5.77206e-06
41.9552,5.50629e-06
40.3586,5.24099e-06
38.762,4.97625e-06
37.1655,4.71223e-06
35.5689,4.44906e-06
33.9723,4.18688e-06
32.3758,3.92605e-06
30.7792,3.66674e-06
29.1826,3.40936e-06
27.5861,3.15416e-06
25.9895,2.90168e-06
24.3929,2.65222e-06
22.7963,2.40669e-06
21.1998,2.16561e-06
19.6032,1.92997e-06
18.0066,1.70079e-06
16.4101,1.47943e-06
14.8135,1.26743e-06
13.2169,1.06673e-06
11.6204,8.79457e-07
10.0238,7.07748e-07
8.42721,5.53753e-07
6.83064,4.19109e-07
5.23407,3.04807e-07
3.6375,2.11362e-07
2.04093,1.39213e-07
0.44436,8.82009e-08
-1.15221,5.5466e-08
-2.74878,3.54463e-08
-4.34535,2.30779e-08
-5.94192,1.51533e-08
-6.01,1.48838e-08

