"x","y"
49.954,3.24565e-05
49.8449,3.23779e-05
49.6268,3.22208e-05
49.1906,3.19066e-05
48.3415,3.12951e-05
46.7449,3.01458e-05
45.1483,2.8997e-05
43.5518,2.78491e-05
41.9552,2.67018e-05
40.3586,2.5556e-05
38.762,2.44112e-05
37.1655,2.32678e-05
35.5689,2.21261e-05
33.9723,2.09863e-05
32.3758,1.98486e-05
30.7792,1.87134e-05
29.1826,1.75808e-05
27.5861,1.64514e-05
25.9895,1.53251e-05
24.3929,1.42025e-05
22.7963,1.30833e-05
21.1998,1.1967e-05
19.6032,1.08542e-05
18.0066,9.74447e-06
16.4101,8.63806e-06
14.8135,7.53663e-06
13.2169,6.44245e-06
11.6204,5.36095e-06
10.0238,4.30143e-06
8.42721,3.28374e-06
6.83064,2.33863e-06
5.23407,1.51168e-06
3.6375,8.50213e-07
2.04093,3.74026e-07
0.44436,8.63627e-08
-1.15221,1.65971e-08
-2.74878,4.53022e-09
-4.34535,9.89967e-10
-5.94192,8.01098e-11
-6.01,6.78982e-11

