"x","y"
-5.95398,8.56243e-11
-5.84493,8.89797e-11
-5.63264,9.58173e-11
-5.21938,1.10317e-10
-4.43696,1.42858e-10
-2.95556,2.2692e-10
-1.35899,3.63586e-10
0.237583,5.69074e-10
1.83415,8.73504e-10
3.43072,1.31695e-09
5.02729,1.95257e-09
6.62386,2.85136e-09
8.22043,4.10853e-09
9.817,5.85492e-09
11.4136,8.26021e-09
13.0101,1.15499e-08
14.6067,1.60083e-08
16.2033,2.20111e-08
17.7999,3.0025e-08
19.3964,4.06185e-08
20.993,5.44307e-08
22.5896,7.2343e-08
24.1861,9.53805e-08
25.7827,1.2479e-07
27.3793,1.61941e-07
28.9758,2.08585e-07
30.5724,2.6629e-07
32.169,3.36983e-07
33.7656,4.22663e-07
35.3621,5.25402e-07
36.9587,6.47245e-07
38.5553,7.89859e-07
40.1518,9.54652e-07
41.7484,1.14244e-06
43.345,1.35338e-06
44.9415,1.58693e-06
46.5381,1.84197e-06
48.1347,2.11656e-06
49.7313,2.40851e-06
50.01,2.46109e-06

