"x","y"
-5.95398,5.30869e-09
-5.84493,5.47499e-09
-5.63264,5.80876e-09
-5.21938,6.49583e-09
-4.41492,8.00149e-09
-2.89179,1.15923e-08
-1.29522,1.66795e-08
0.301353,2.35323e-08
1.89792,3.26429e-08
3.49449,4.46576e-08
5.09106,6.02961e-08
6.68763,8.0397e-08
8.2842,1.05913e-07
9.88077,1.3776e-07
11.4773,1.76952e-07
13.0739,2.24569e-07
14.6705,2.8163e-07
16.2671,3.49171e-07
17.8636,4.28027e-07
19.4602,5.19024e-07
21.0568,6.22904e-07
22.6533,7.39645e-07
24.2499,8.6969e-07
25.8465,1.01327e-06
27.443,1.16951e-06
29.0396,1.33826e-06
30.6362,1.51883e-06
32.2328,1.7104e-06
33.8293,1.91213e-06
35.4259,2.12278e-06
37.0225,2.34259e-06
38.619,2.56879e-06
40.2156,2.80111e-06
41.8122,3.03852e-06
43.4087,3.28007e-06
45.0053,3.52509e-06
46.6019,3.7728e-06
48.1985,4.02247e-06
49.795,4.27357e-06
50.01,4.30747e-06

