"x","y"
-5.95398,7.23804e-08
-5.84493,7.43497e-08
-5.63264,7.82823e-08
-5.21938,8.63156e-08
-4.41492,1.03426e-07
-2.84888,1.42402e-07
-1.25231,1.89766e-07
0.344258,2.44449e-07
1.94083,3.05888e-07
3.5374,3.7353e-07
5.13397,4.46905e-07
6.73054,5.25504e-07
8.32711,6.08946e-07
9.92368,6.96836e-07
11.5202,7.8879e-07
13.1168,8.84447e-07
14.7134,9.83478e-07
16.31,1.08559e-06
17.9065,1.19048e-06
19.5031,1.29788e-06
21.0997,1.40752e-06
22.6962,1.51922e-06
24.2928,1.63275e-06
25.8894,1.74793e-06
27.4859,1.8646e-06
29.0825,1.98259e-06
30.6791,2.10177e-06
32.2757,2.22204e-06
33.8722,2.3433e-06
35.4688,2.46543e-06
37.0654,2.58833e-06
38.6619,2.71194e-06
40.2585,2.83619e-06
41.8551,2.96103e-06
43.4516,3.08639e-06
45.0482,3.21231e-06
46.6448,3.33864e-06
48.2414,3.46532e-06
49.8379,3.59237e-06
50.01,3.60608e-06

