"x","y"
49.954,2.47236e-05
49.8479,2.46486e-05
49.6358,2.44984e-05
49.2228,2.42064e-05
48.419,2.36378e-05
46.8541,2.25309e-05
45.2575,2.14004e-05
43.661,2.027e-05
42.0644,1.91391e-05
40.4678,1.80081e-05
38.8713,1.68769e-05
37.2747,1.57456e-05
35.6781,1.4615e-05
34.0816,1.34857e-05
32.485,1.23604e-05
30.8884,1.12431e-05
29.2918,1.01353e-05
27.6953,9.04344e-06
26.0987,7.9717e-06
24.5021,6.92589e-06
22.9056,5.91419e-06
21.309,4.94736e-06
19.7124,4.04206e-06
18.1159,3.21684e-06
16.5193,2.48708e-06
14.9227,1.86635e-06
13.3261,1.36226e-06
11.7296,9.69455e-07
10.133,6.73053e-07
8.53644,4.53733e-07
6.93987,2.92321e-07
5.3433,1.75013e-07
3.74673,9.75905e-08
2.15016,5.49057e-08
0.553588,3.28866e-08
-1.04298,2.0694e-08
-2.63955,1.32872e-08
-4.23612,8.4578e-09
-5.83269,5.16534e-09
-6.01,4.86887e-09

