"x","y"
49.954,9.86823e-05
49.8479,9.84433e-05
49.6358,9.79655e-05
49.2115,9.70105e-05
48.3856,9.51532e-05
46.7891,9.15724e-05
45.1925,8.80039e-05
43.5959,8.44484e-05
41.9994,8.0906e-05
40.4028,7.73784e-05
38.8062,7.38653e-05
37.2096,7.03676e-05
35.6131,6.6887e-05
34.0165,6.34249e-05
32.4199,5.99795e-05
30.8234,5.6553e-05
29.2268,5.31476e-05
27.6302,4.9762e-05
26.0337,4.63983e-05
24.4371,4.30588e-05
22.8405,3.97451e-05
21.2439,3.64592e-05
19.6474,3.32069e-05
18.0508,2.99932e-05
16.4542,2.68252e-05
14.8577,2.37135e-05
13.2611,2.0672e-05
11.6645,1.77181e-05
10.068,1.48759e-05
8.47139,1.21765e-05
6.87482,9.65774e-06
5.27825,7.36867e-06
3.68168,5.36006e-06
2.08511,3.68344e-06
0.488539,2.36864e-06
-1.10803,1.40411e-06
-2.7046,7.43062e-07
-4.30117,3.36344e-07
-5.89774,1.21165e-07
-6.01,1.11486e-07

