5.000000000000000182e-11 -1.030102999566398125e+01 5.000000000000000182e-11 -1.030102999566398125e+01 -3.231174267785264355e-27 -4.440892098500626162e-16 -3.231174267785264355e-27 -4.440892098500626162e-16
1.249633488372092977e-05 -4.903218317096000867e+00 1.238913510540788155e-04 -3.906959264987670544e+00 3.802968309459610215e-07 1.737660352145985909e+00 3.262490943644763987e-06 1.935378905522214810e+00
